index,name,tendon,limb_group,source_file,side,side_source,crossed_limbs,crossed_joints,bodies,sites,agrees_with_geometry,note,group_key
566,trap_acr_scap_L,trap_acr_scap_L_tendon,torso,Muscle_Torso.xml,L,name,upper|torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR|sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,head_neck|scapula_l,trap_acr_scap_L-P1|trap_acr_scap_L-P2,True,额外跨越 ['upper'],L/torso
567,trap_acr_T1_L,trap_acr_T1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic1|scapula_l,trap_acr_T1_L-P1|trap_acr_T1_L-P2|trap_acr_T1_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
568,trap_acr_T2_L,trap_acr_T2_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic2|scapula_l,trap_acr_T2_L-P1|trap_acr_T2_L-P2|trap_acr_T2_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
569,trap_acr_T3_L,trap_acr_T3_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic3|scapula_l,trap_acr_T3_L-P1|trap_acr_T3_L-P2|trap_acr_T3_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
570,trap_inf_T4_L,trap_inf_T4_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic4|scapula_l,trap_inf_T4_L-P1|trap_inf_T4_L-P2|trap_inf_T4_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
571,trap_inf_T5_L,trap_inf_T5_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic5|scapula_l,trap_inf_T5_L-P1|trap_inf_T5_L-P2|trap_inf_T5_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
572,trap_inf_T6_L,trap_inf_T6_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic6|scapula_l,trap_inf_T6_L-P1|trap_inf_T6_L-P2|trap_inf_T6_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
573,trap_inf_T7_L,trap_inf_T7_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic7|scapula_l,trap_inf_T7_L-P1|trap_inf_T7_L-P2|trap_inf_T7_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
574,trap_inf_T8_L,trap_inf_T8_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic8|scapula_l,trap_inf_T8_L-P1|trap_inf_T8_L-P2|trap_inf_T8_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
575,trap_inf_T9_L,trap_inf_T9_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic9|scapula_l,trap_inf_T9_L-P1|trap_inf_T9_L-P2|trap_inf_T9_L-P3,False,跨关节(['upper']) 不含权威分组 torso,L/torso
576,trap_inf_T10_L,trap_inf_T10_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic10|scapula_l|rib8_L,trap_inf_T10_L-P1|trap_inf_T10_L-P2|trap_inf_T10_L-P3|trap_inf_T10_L-P4,False,跨关节(['upper']) 不含权威分组 torso,L/torso
577,trap_inf_T11_L,trap_inf_T11_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic11|scapula_l|rib8_L|rib9_L,trap_inf_T11_L-P1|trap_inf_T11_L-P2|trap_inf_T11_L-P3|trap_inf_T11_L-P4|trap_inf_T11_L-P5,False,跨关节(['upper']) 不含权威分组 torso,L/torso
578,trap_inf_T12_L,trap_inf_T12_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,thoracic12|scapula_l|rib8_L|rib9_L|rib10_L,trap_inf_T12_L-P1|trap_inf_T12_L-P2|trap_inf_T12_L-P3|trap_inf_T12_L-P4|trap_inf_T12_L-P5|trap_inf_T12_L-P6,False,跨关节(['upper']) 不含权威分组 torso,L/torso
579,splen_cap_skl_T1_L,splen_cap_skl_T1_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic1|head_neck,splen_cap_skl_T1_L-P1|splen_cap_skl_T1_L-P2,True,,L/torso
580,splen_cap_skl_T2_L,splen_cap_skl_T2_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic2|head_neck,splen_cap_skl_T2_L-P1|splen_cap_skl_T2_L-P2,True,,L/torso
581,splen_cerv_c3_T3_L,splen_cerv_c3_T3_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic3|head_neck,splen_cerv_c3_T3_L-P1|splen_cerv_c3_T3_L-P2,True,,L/torso
582,splen_cerv_c3_T4_L,splen_cerv_c3_T4_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic4|head_neck,splen_cerv_c3_T4_L-P1|splen_cerv_c3_T4_L-P2,True,,L/torso
583,splen_cerv_c3_T5_L,splen_cerv_c3_T5_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic5|head_neck,splen_cerv_c3_T5_L-P1|splen_cerv_c3_T5_L-P2,True,,L/torso
584,splen_cerv_c3_T6_L,splen_cerv_c3_T6_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic6|head_neck,splen_cerv_c3_T6_L-P1|splen_cerv_c3_T6_L-P2,True,,L/torso
585,semi_cap_sklthx_L,semi_cap_sklthx_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic1|head_neck,semi_cap_sklthx_L-P1|semi_cap_sklthx_L-P2,True,,L/torso
586,semi_cerv_c3thx_L,semi_cerv_c3thx_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic2|head_neck,semi_cerv_c3thx_L-P1|semi_cerv_c3thx_L-P2,True,,L/torso
587,levator_scap_L,levator_scap_L_tendon,torso,Muscle_Torso.xml,L,name,upper|torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR|sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,head_neck|scapula_l,levator_scap_L-P1|levator_scap_L-P2,True,额外跨越 ['upper'],L/torso
588,longissi_cerv_c4thx_L,longissi_cerv_c4thx_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic5|thoracic4|thoracic3|thoracic1|head_neck,longissi_cerv_c4thx_L-P1|longissi_cerv_c4thx_L-P2|longissi_cerv_c4thx_L-P3|longissi_cerv_c4thx_L-P4|longissi_cerv_c4thx_L-P5,True,,L/torso
589,iliocost_cerv_c5rib_L,iliocost_cerv_c5rib_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic1|head_neck|rib3_L,iliocost_cerv_c5rib_L-P1|iliocost_cerv_c5rib_L-P2|iliocost_cerv_c5rib_L-P3,True,,L/torso
590,supmult-T1-C4_L,supmult-T1-C4_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic1|head_neck,supmult-T1-C4_L-P1|supmult-T1-C4_L-P2,True,,L/torso
591,supmult-T1-C5_L,supmult-T1-C5_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic1|head_neck,supmult-T1-C5_L-P1|supmult-T1-C5_L-P2,True,,L/torso
592,supmult-T2-C6_L,supmult-T2-C6_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic2|head_neck,supmult-T2-C6_L-P1|supmult-T2-C6_L-P2,True,,L/torso
593,deepmult-T1-C5_L,deepmult-T1-C5_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic1|head_neck,deepmult-T1-C5_L-P1|deepmult-T1-C5_L-P2,True,,L/torso
594,deepmult-T1-C6_L,deepmult-T1-C6_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic1|head_neck,deepmult-T1-C6_L-P1|deepmult-T1-C6_L-P2,True,,L/torso
595,deepmult-T2-C7_L,deepmult-T2-C7_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T1_head_neck_FE|T1_head_neck_LB|T1_head_neck_AR,thoracic2|head_neck,deepmult-T2-C7_L-P1|deepmult-T2-C7_L-P2,True,,L/torso
596,deepmult-T2-T1_L,deepmult-T2-T1_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic2|thoracic1,deepmult-T2-T1_L-P1|deepmult-T2-T1_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
597,multifidus_L2_T12_L,multifidus_L2_T12_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar2|thoracic12,multifidus_L2_T12_L-P1|multifidus_L2_T12_L-P2,True,,L/torso
598,multifidus_L1_T11_L,multifidus_L1_T11_L_tendon,torso,Muscle_Torso.xml,L,name,torso,T12_L1_FE|T12_L1_LB|T12_L1_AR,lumbar1|thoracic11,multifidus_L1_T11_L-P1|multifidus_L1_T11_L-P2,True,,L/torso
599,multifidus_T12_T10_L,multifidus_T12_T10_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic12|thoracic10,multifidus_T12_T10_L-P1|multifidus_T12_T10_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
600,multifidus_T11_T9_L,multifidus_T11_T9_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic11|thoracic9,multifidus_T11_T9_L-P1|multifidus_T11_T9_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
601,multifidus_T10_T8_L,multifidus_T10_T8_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic10|thoracic8,multifidus_T10_T8_L-P1|multifidus_T10_T8_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
602,multifidus_T9_T7_L,multifidus_T9_T7_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic9|thoracic7,multifidus_T9_T7_L-P1|multifidus_T9_T7_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
603,multifidus_T8_T6_L,multifidus_T8_T6_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic8|thoracic6,multifidus_T8_T6_L-P1|multifidus_T8_T6_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
604,multifidus_T7_T5_L,multifidus_T7_T5_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic7|thoracic5,multifidus_T7_T5_L-P1|multifidus_T7_T5_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
605,multifidus_T6_T4_L,multifidus_T6_T4_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic6|thoracic4,multifidus_T6_T4_L-P1|multifidus_T6_T4_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
606,multifidus_T5_T3_L,multifidus_T5_T3_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic5|thoracic3,multifidus_T5_T3_L-P1|multifidus_T5_T3_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
607,multifidus_T4_T2_L,multifidus_T4_T2_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic4|thoracic2,multifidus_T4_T2_L-P1|multifidus_T4_T2_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
608,multifidus_T3_T1_L,multifidus_T3_T1_L_tendon,torso,Muscle_Torso.xml,L,name,,,thoracic3|thoracic1,multifidus_T3_T1_L-P1|multifidus_T3_T1_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
609,SerrAnt1_1_L,SerrAnt1_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib1_L,SerrAnt1_1_L-P1|SerrAnt1_1_L-P2|SerrAnt1_1_L-P3|SerrAnt1_1_L-P4|SerrAnt1_1_L-P5|SerrAnt1_1_L-P6,False,跨关节(['upper']) 不含权威分组 torso,L/torso
610,SerrAnt2_1_L,SerrAnt2_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib2_L,SerrAnt2_1_L-P1|SerrAnt2_1_L-P2|SerrAnt2_1_L-P3|SerrAnt2_1_L-P4|SerrAnt2_1_L-P5|SerrAnt2_1_L-P6,False,跨关节(['upper']) 不含权威分组 torso,L/torso
611,SerrAnt2_2_L,SerrAnt2_2_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib2_L,SerrAnt2_2_L-P1|SerrAnt2_2_L-P2|SerrAnt2_2_L-P3|SerrAnt2_2_L-P4|SerrAnt2_2_L-P5|SerrAnt2_2_L-P6,False,跨关节(['upper']) 不含权威分组 torso,L/torso
612,SerrAnt3_1_L,SerrAnt3_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib3_L,SerrAnt3_1_L-P1|SerrAnt3_1_L-P2|SerrAnt3_1_L-P3|SerrAnt3_1_L-P4|SerrAnt3_1_L-P5|SerrAnt3_1_L-P6|SerrAnt3_1_L-P7|SerrAnt3_1_L-P8|SerrAnt3_1_L-P9,False,跨关节(['upper']) 不含权威分组 torso,L/torso
613,SerrAnt4_1_L,SerrAnt4_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib4_L,SerrAnt4_1_L-P1|SerrAnt4_1_L-P2|SerrAnt4_1_L-P3|SerrAnt4_1_L-P4|SerrAnt4_1_L-P5|SerrAnt4_1_L-P6|SerrAnt4_1_L-P7|SerrAnt4_1_L-P8|SerrAnt4_1_L-P9,False,跨关节(['upper']) 不含权威分组 torso,L/torso
614,SerrAnt5_1_L,SerrAnt5_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib5_L,SerrAnt5_1_L-P1|SerrAnt5_1_L-P2|SerrAnt5_1_L-P3|SerrAnt5_1_L-P4|SerrAnt5_1_L-P5|SerrAnt5_1_L-P6|SerrAnt5_1_L-P7|SerrAnt5_1_L-P8|SerrAnt5_1_L-P9,False,跨关节(['upper']) 不含权威分组 torso,L/torso
615,SerrAnt6_1_L,SerrAnt6_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib6_L,SerrAnt6_1_L-P1|SerrAnt6_1_L-P2|SerrAnt6_1_L-P3|SerrAnt6_1_L-P4|SerrAnt6_1_L-P5|SerrAnt6_1_L-P6|SerrAnt6_1_L-P7|SerrAnt6_1_L-P8|SerrAnt6_1_L-P9,False,跨关节(['upper']) 不含权威分组 torso,L/torso
616,SerrAnt7_1_L,SerrAnt7_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib7_L,SerrAnt7_1_L-P1|SerrAnt7_1_L-P2|SerrAnt7_1_L-P3|SerrAnt7_1_L-P4|SerrAnt7_1_L-P5|SerrAnt7_1_L-P6|SerrAnt7_1_L-P7|SerrAnt7_1_L-P8|SerrAnt7_1_L-P9,False,跨关节(['upper']) 不含权威分组 torso,L/torso
617,SerrAnt8_1_L,SerrAnt8_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib8_L,SerrAnt8_1_L-P1|SerrAnt8_1_L-P2|SerrAnt8_1_L-P3|SerrAnt8_1_L-P4|SerrAnt8_1_L-P5|SerrAnt8_1_L-P6|SerrAnt8_1_L-P7|SerrAnt8_1_L-P8|SerrAnt8_1_L-P9,False,跨关节(['upper']) 不含权威分组 torso,L/torso
618,SerrAnt9_1_L,SerrAnt9_1_L_tendon,torso,Muscle_Torso.xml,L,name,upper,sternoclavicular_r2_l|sternoclavicular_r3_l|unrotscap_r3_l|unrotscap_r2_l|acromioclavicular_r2_l|acromioclavicular_r3_l|acromioclavicular_r1_l,scapula_l|rib9_L,SerrAnt9_1_L-P1|SerrAnt9_1_L-P2|SerrAnt9_1_L-P3|SerrAnt9_1_L-P4|SerrAnt9_1_L-P5|SerrAnt9_1_L-P6|SerrAnt9_1_L-P7|SerrAnt9_1_L-P8|SerrAnt9_1_L-P9,False,跨关节(['upper']) 不含权威分组 torso,L/torso
619,TR1_l,TR1_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR|T12_L1_FE|T12_L1_LB|T12_L1_AR,Abdomen|rib9_L,TR1_l-P1|TR1_l-P2,True,,L/torso
620,TR2_l,TR2_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,Abdomen|lumbar2,TR2_l-P1|TR2_l-P2,True,,L/torso
621,TR3_l,TR3_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,Abdomen|lumbar3,TR3_l-P1|TR3_l-P2,True,,L/torso
622,TR4_l,TR4_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,Abdomen|lumbar4,TR4_l-P1|TR4_l-P2,True,,L/torso
623,TR5_l,TR5_l_tendon,torso,Muscle_Torso.xml,L,name,torso,L5_S1_FE|L5_S1_LB|L5_S1_AR,pelvis|Abdomen|lumbar5,TR5_l-P1|TR5_l-P2,True,,L/torso
624,ExtIC_IS1_1_L,ExtIC_IS1_1_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib1_L|rib2_L,ExtIC_IS1_1_L-P1|ExtIC_IS1_1_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
625,ExtIC_IS1_3_L,ExtIC_IS1_3_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib1_L|rib2_L,ExtIC_IS1_3_L-P1|ExtIC_IS1_3_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
626,ExtIC_IS1_5_L,ExtIC_IS1_5_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib1_L|rib2_L,ExtIC_IS1_5_L-P1|ExtIC_IS1_5_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
627,ExtIC_IS2_1_L,ExtIC_IS2_1_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib2_L|rib3_L,ExtIC_IS2_1_L-P1|ExtIC_IS2_1_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
628,ExtIC_IS2_3_L,ExtIC_IS2_3_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib2_L|rib3_L,ExtIC_IS2_3_L-P1|ExtIC_IS2_3_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
629,ExtIC_IS2_5_L,ExtIC_IS2_5_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib2_L|rib3_L,ExtIC_IS2_5_L-P1|ExtIC_IS2_5_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
630,ExtIC_IS2_7_L,ExtIC_IS2_7_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib2_L|rib3_L,ExtIC_IS2_7_L-P1|ExtIC_IS2_7_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
631,ExtIC_IS3_1_L,ExtIC_IS3_1_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib3_L|rib4_L,ExtIC_IS3_1_L-P1|ExtIC_IS3_1_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
632,ExtIC_IS3_3_L,ExtIC_IS3_3_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib3_L|rib4_L,ExtIC_IS3_3_L-P1|ExtIC_IS3_3_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
633,ExtIC_IS3_5_L,ExtIC_IS3_5_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib3_L|rib4_L,ExtIC_IS3_5_L-P1|ExtIC_IS3_5_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
634,ExtIC_IS3_7_L,ExtIC_IS3_7_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib3_L|rib4_L,ExtIC_IS3_7_L-P1|ExtIC_IS3_7_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
635,ExtIC_IS4_1_L,ExtIC_IS4_1_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib4_L|rib5_L,ExtIC_IS4_1_L-P1|ExtIC_IS4_1_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
636,ExtIC_IS4_3_L,ExtIC_IS4_3_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib4_L|rib5_L,ExtIC_IS4_3_L-P1|ExtIC_IS4_3_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
637,ExtIC_IS4_5_L,ExtIC_IS4_5_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib4_L|rib5_L,ExtIC_IS4_5_L-P1|ExtIC_IS4_5_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
638,ExtIC_IS4_7_L,ExtIC_IS4_7_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib4_L|rib5_L,ExtIC_IS4_7_L-P1|ExtIC_IS4_7_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
639,ExtIC_IS5_1_L,ExtIC_IS5_1_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib5_L|rib6_L,ExtIC_IS5_1_L-P1|ExtIC_IS5_1_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
640,ExtIC_IS5_3_L,ExtIC_IS5_3_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib5_L|rib6_L,ExtIC_IS5_3_L-P1|ExtIC_IS5_3_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
641,ExtIC_IS5_5_L,ExtIC_IS5_5_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib5_L|rib6_L,ExtIC_IS5_5_L-P1|ExtIC_IS5_5_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
642,ExtIC_IS5_7_L,ExtIC_IS5_7_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib5_L|rib6_L,ExtIC_IS5_7_L-P1|ExtIC_IS5_7_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
643,ExtIC_IS6_1_L,ExtIC_IS6_1_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib6_L|rib7_L,ExtIC_IS6_1_L-P1|ExtIC_IS6_1_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
644,ExtIC_IS6_3_L,ExtIC_IS6_3_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib6_L|rib7_L,ExtIC_IS6_3_L-P1|ExtIC_IS6_3_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
645,ExtIC_IS6_5_L,ExtIC_IS6_5_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib6_L|rib7_L,ExtIC_IS6_5_L-P1|ExtIC_IS6_5_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
646,ExtIC_IS6_7_L,ExtIC_IS6_7_L_tendon,torso,Muscle_Torso.xml,L,name,,,rib6_L|rib7_L,ExtIC_IS6_7_L-P1|ExtIC_IS6_7_L-P2,True,未跨越可动关节（该体段在此模型中为刚性连接）,L/torso
